group,index,start,end,duration,transcript,question_mark,elipses,nwords,duration_seconds,words_per_second,word_present_maybe,word_present_sort_of,word_present_unsure,word_present_dont_know,word_present_confused,word_present_possibly,liwc_certitude
orange,1545,01:18:28,01:18:30,00:00:02,You have to be there a lot.,FALSE,FALSE,7,2.314814814814714,3.0240000000001315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1546,01:18:30,01:18:32,00:00:02,"Like for me, I have to be there all day.",FALSE,FALSE,10,2.314814814814714,4.320000000000188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1547,01:18:32,01:18:33,00:00:01,That's fine.,FALSE,FALSE,2,1.157407407407357,1.7280000000000753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1548,01:18:33,01:18:34,00:00:01,I would love that.,FALSE,FALSE,4,1.157407407407357,3.4560000000001505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1549,01:18:34,01:18:36,00:00:02,"It's really not, because it depends what program you're in.",FALSE,FALSE,10,2.314814814814714,4.320000000000188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10
orange,1550,01:18:36,01:18:38,00:00:02,Because some programs just seem like really dumb.,FALSE,FALSE,8,2.314814814814714,3.4560000000001505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.5
orange,1551,01:18:38,01:18:43,00:00:05,"Okay, are there, what kind of, what's the, what kind of stuff do you do?",TRUE,FALSE,15,5.787037037037479,2.591999999999802,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1552,01:18:43,01:18:44,00:00:01,They have training programs.,FALSE,FALSE,4,1.157407407407357,3.4560000000001505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1553,01:18:44,01:18:45,00:00:01,Really?,TRUE,FALSE,1,1.157407407407357,0.8640000000000376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100
orange,1554,01:18:45,01:18:46,00:00:01,They have.,FALSE,FALSE,2,1.157407407407357,1.7280000000000753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1555,01:18:46,01:18:47,00:00:01,Landscaping?,TRUE,FALSE,1,1.157407407407357,0.8640000000000376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1556,01:18:47,01:18:49,00:00:02,"Like, they probably do.",FALSE,FALSE,4,2.314814814814714,1.7280000000000753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1557,01:18:49,01:18:50,00:00:01,Really?,TRUE,FALSE,1,1.157407407407357,0.8640000000000376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100
orange,1558,01:18:50,01:18:51,00:00:01,I love landscaping.,FALSE,FALSE,3,1.157407407407357,2.592000000000113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1559,01:18:51,01:18:52,00:00:01,You should look it up.,FALSE,FALSE,5,1.157407407408051,4.319999999997598,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1560,01:19:21,01:19:22,00:00:01,Stop talking.,FALSE,FALSE,2,1.157407407407357,1.7280000000000753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1561,01:19:22,01:19:33,00:00:11,"So, this, how do you circumvent the circle?",TRUE,FALSE,8,12.731481481480927,0.6283636363636638,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1562,01:19:33,01:19:34,00:00:01,Two pi r.,FALSE,FALSE,3,1.157407407408051,2.591999999998559,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1563,01:19:34,01:19:43,00:00:09,"All right, so, you were given that the radius was 5.87, so you could do two times pi times 5.87.",FALSE,FALSE,20,10.416666666666213,1.9200000000000836,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1564,01:19:43,01:19:48,00:00:05,"You could also actually add this plus this plus this plus this plus this plus this plus this,",FALSE,FALSE,18,5.787037037037479,3.1103999999997627,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.56
orange,1565,01:19:49,01:19:52,00:00:03,because you were given all of those lengths.,FALSE,FALSE,8,3.4722222222220713,2.3040000000001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1566,01:19:52,01:19:55,00:00:03,And you get a circumference.,FALSE,FALSE,5,3.4722222222220713,1.4400000000000626,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1567,01:19:55,01:19:57,00:00:02,I figured out what that is because I think you can do that.,FALSE,FALSE,13,2.314814814814714,5.616000000000245,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1568,01:19:57,01:20:06,00:00:09,"So then, part B says, as you've seen, 6-fold radii and a little bit of extra that are around the perimeter of the circle.",FALSE,FALSE,24,10.416666666666908,2.3039999999999465,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1569,01:20:06,01:20:13,00:00:07,"So, I know with doing this, you may have had some issues like getting yarn to fit well,",FALSE,FALSE,18,8.1018518518515,2.2217142857143823,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1570,01:20:13,01:20:17,00:00:04,but hopefully you got somewhere close to 6.,FALSE,FALSE,8,4.629629629630122,1.7279999999998163,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1571,01:20:17,01:20:21,00:00:04,"This one was done by a computer, so it's probably a little bit more accurate,",FALSE,FALSE,15,4.629629629629428,3.240000000000141,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1572,01:20:21,01:20:25,00:00:04,and you can definitely see there is more than 6.,FALSE,FALSE,10,4.629629629629428,2.160000000000094,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10
orange,1573,01:20:25,01:20:29,00:00:04,"And these measurements were real, so they really are all the same length,",FALSE,FALSE,13,4.629629629630122,2.8079999999997014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15.38
orange,1574,01:20:29,01:20:33,00:00:04,at least rounded to two decimal places they were the same length.,FALSE,FALSE,12,4.629629629629428,2.592000000000113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1575,01:20:33,01:20:35,00:00:02,"So, it's pretty accurate.",FALSE,FALSE,4,2.314814814814714,1.7280000000000753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1576,01:20:35,01:20:38,00:00:03,"So then, what it's saying here in part B is to take,",FALSE,FALSE,12,3.4722222222220713,3.45600000000015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1577,01:20:38,01:20:41,00:00:03,you want to find the proportion of the radius that fits in the extra part.,FALSE,FALSE,15,3.4722222222220713,4.320000000000188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1578,01:20:41,01:20:44,00:00:03,"So, how long was this little part right here?",TRUE,FALSE,9,3.472222222222765,2.5919999999995946,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1579,01:20:48,01:20:53,00:00:05,"So, we want to know what proportion of that is of a full radius.",FALSE,FALSE,14,5.787037037036785,2.4192000000001053,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1580,01:20:53,01:20:57,00:00:04,"So, what part B is asking you to do is to find that ratio,",FALSE,FALSE,14,4.629629629630122,3.0239999999996785,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1581,01:20:57,01:21:01,00:00:04,"which would have been about 0.58, rounded to two decimal places.",FALSE,FALSE,11,4.629629629629428,2.3760000000001034,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1582,01:21:01,01:21:03,00:00:02,"But that is based on your work in part B,",FALSE,FALSE,10,2.314814814814714,4.320000000000188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1583,01:21:03,01:21:06,00:00:03,approximately how many radii were around the perimeter of the circle.,FALSE,FALSE,11,3.4722222222220713,3.168000000000138,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1584,01:21:06,01:21:08,00:00:02,What do you think?,TRUE,FALSE,4,2.314814814814714,1.7280000000000753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1585,01:21:09,01:21:12,00:00:03,"Alright, I'm just going to do 6.28.",FALSE,FALSE,7,3.472222222222765,2.0159999999996847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1586,01:21:14,01:21:15,00:00:01,I'm actually only 6.28.,FALSE,FALSE,4,1.157407407407357,3.4560000000001505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25
orange,1587,01:21:15,01:21:19,00:00:04,Does anybody know exactly how many radii were around the perimeter of the circle?,TRUE,FALSE,14,4.629629629629428,3.0240000000001315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.14
orange,1588,01:21:19,01:21:20,00:00:01,Two pi.,FALSE,FALSE,2,1.157407407407357,1.7280000000000753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1589,01:21:20,01:21:21,00:00:01,How do you know that?,TRUE,FALSE,5,1.157407407407357,4.320000000000188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1590,01:21:21,01:21:25,00:00:04,6.28 by 3.42.,FALSE,FALSE,3,4.629629629630122,0.6479999999999311,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1591,01:21:25,01:21:26,00:00:01,Okay.,FALSE,FALSE,1,1.157407407407357,0.8640000000000376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1592,01:21:26,01:21:27,00:00:01,Two pi.,FALSE,FALSE,2,1.157407407407357,1.7280000000000753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1593,01:21:27,01:21:28,00:00:01,Yeah.,FALSE,FALSE,1,1.157407407407357,0.8640000000000376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1594,01:21:28,01:21:29,00:00:01,Two pi.,FALSE,FALSE,2,1.157407407407357,1.7280000000000753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1595,01:21:35,01:21:40,00:00:05,Is 2 times 3.14 about 6.28?,TRUE,FALSE,6,5.787037037037479,1.036799999999921,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1596,01:21:40,01:21:41,00:00:01,Yes.,FALSE,FALSE,1,1.157407407407357,0.8640000000000376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1597,01:21:41,01:21:44,00:00:03,What's another way you know that it's exactly 2 pi radiate,FALSE,FALSE,11,3.4722222222220713,3.168000000000138,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.09
orange,1598,01:21:44,01:21:47,00:00:03,if it around a circle?,TRUE,FALSE,5,3.4722222222220713,1.4400000000000626,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1599,01:21:47,01:21:48,00:00:01,P-cos.,FALSE,FALSE,1,1.157407407407357,0.8640000000000376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1600,01:21:48,01:21:52,00:00:04,Like pi is often rounded off 2.14.,FALSE,FALSE,7,4.629629629630122,1.5119999999998393,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1601,01:21:52,01:21:53,00:00:01,You can get it from the formula.,FALSE,FALSE,7,1.157407407407357,6.048000000000263,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1602,01:21:53,01:21:57,00:00:04,2.141.,FALSE,FALSE,1,4.629629629629428,0.2160000000000094,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1603,01:21:57,01:21:59,00:00:02,OK.,FALSE,FALSE,1,2.314814814814714,0.4320000000000188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1604,01:21:59,01:21:59,00:00:00,Yes?,TRUE,FALSE,1,0,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1605,01:21:59,01:22:02,00:00:03,"Yes, Kenny?",TRUE,FALSE,2,3.4722222222220713,0.576000000000025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1606,01:22:02,01:22:04,00:00:02,When you set up the relative energy,FALSE,FALSE,7,2.314814814814714,3.0240000000001315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1607,01:22:04,01:22:07,00:00:03,"and you set up the equation 2 pi r over r,",FALSE,FALSE,11,3.472222222222765,3.167999999999505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1608,01:22:07,01:22:08,00:00:01,you can come over radius.,FALSE,FALSE,5,1.157407407407357,4.320000000000188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1609,01:22:08,01:22:11,00:00:03,"You just cancel out the r, which is 2 pi.",FALSE,FALSE,10,3.4722222222220713,2.880000000000125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1610,01:22:11,01:22:12,00:00:01,"Oh, this equation?",TRUE,FALSE,3,1.157407407407357,2.592000000000113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1611,01:22:12,01:22:14,00:00:02,If you did what?,TRUE,FALSE,4,2.314814814814714,1.7280000000000753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1612,01:22:14,01:22:17,00:00:03,"If you did this, to find it, you can do the circumference",FALSE,FALSE,12,3.4722222222220713,3.45600000000015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1613,01:22:17,01:22:18,00:00:01,divided by the radius.,FALSE,FALSE,4,1.157407407407357,3.4560000000001505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1614,01:22:18,01:22:20,00:00:02,The circumference is 2 pi r.,FALSE,FALSE,6,2.314814814815408,2.5919999999993357,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1615,01:22:20,01:22:23,00:00:03,"So if you do 2 pi r over r, you can cancel the r,",FALSE,FALSE,14,3.4722222222220713,4.032000000000175,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1616,01:22:23,01:22:25,00:00:02,which is 2 pi.,FALSE,FALSE,4,2.314814814814714,1.7280000000000753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1617,01:22:25,01:22:28,00:00:03,You're saying you do circumference over radius.,FALSE,FALSE,7,3.4722222222220713,2.0160000000000875,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1618,01:22:28,01:22:32,00:00:04,You go 2 pi r over radius.,FALSE,FALSE,7,4.629629629629428,1.5120000000000657,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1619,01:22:32,01:22:37,00:00:05,So then you get 2 pi.,FALSE,FALSE,6,5.787037037037479,1.036799999999921,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1620,01:22:37,01:22:37,00:00:00,1 pi.,FALSE,FALSE,2,0,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1621,01:22:37,01:22:40,00:00:03,It's around 1 pi per circle.,FALSE,FALSE,6,3.4722222222220713,1.728000000000075,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1622,01:22:40,01:22:40,00:00:00,Yes.,FALSE,FALSE,1,0,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1623,01:22:40,01:22:41,00:00:01,1 pi.,FALSE,FALSE,2,1.157407407407357,1.7280000000000753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1624,01:22:41,01:22:42,00:00:01,It's around that.,FALSE,FALSE,3,1.157407407407357,2.592000000000113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1625,01:22:42,01:22:43,00:00:01,"Oh, I mean.",FALSE,FALSE,3,1.157407407407357,2.592000000000113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1626,01:22:43,01:22:45,00:00:02,Can we say pi?,TRUE,FALSE,4,2.314814814814714,1.7280000000000753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1627,01:22:45,01:22:48,00:00:03,"Oh, yeah.",FALSE,FALSE,2,3.472222222222765,0.5759999999999099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1628,01:22:48,01:22:48,00:00:00,OK.,FALSE,FALSE,1,0,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1629,01:22:48,01:22:52,00:00:04,The point of this is for you to understand what a radian is.,FALSE,FALSE,13,4.629629629629428,2.8080000000001224,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1630,01:22:52,01:22:57,00:00:05,"And by definition, a radian is the angle,",FALSE,FALSE,8,5.787037037036785,1.3824000000000602,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1631,01:22:57,01:23:00,00:00:03,"like this angle, that's formed when you wrap",FALSE,FALSE,8,3.472222222222765,2.3039999999996397,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1632,01:23:00,01:23:02,00:00:02,one radius around a circle.,FALSE,FALSE,5,2.314814814814714,2.160000000000094,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1633,01:23:03,01:23:07,00:00:04,And that angle is approximately 57.29 degrees.,FALSE,FALSE,7,4.629629629629428,1.5120000000000657,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1634,01:23:07,01:23:10,00:00:03,"It's not exact, but it's approximately that.",FALSE,FALSE,7,3.4722222222220713,2.0160000000000875,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1635,01:23:13,01:23:18,00:00:05,"And that was shown here, because that angle was actually given.",FALSE,FALSE,11,5.787037037037479,1.900799999999855,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.09
orange,1636,01:23:18,01:23:20,00:00:02,But what is that measure exactly?,TRUE,FALSE,6,2.314814814814714,2.592000000000113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16.67
orange,1637,01:23:20,01:23:22,00:00:02,"I mean, it's one radian, but what else is it exactly?",TRUE,FALSE,11,2.314814814814714,4.752000000000207,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.09
orange,1638,01:23:27,01:23:28,00:00:01,Yeah.,FALSE,FALSE,1,1.157407407408051,0.8639999999995196,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1639,01:23:28,01:23:29,00:00:01,"Yeah, what is it, Justin?",TRUE,FALSE,5,1.157407407407357,4.320000000000188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1640,01:23:29,01:23:33,00:00:04,It's 57.29577.,FALSE,FALSE,2,4.629629629629428,0.4320000000000188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1641,01:23:33,01:23:34,00:00:01,Is that exact?,TRUE,FALSE,3,1.157407407407357,2.592000000000113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1642,01:23:35,01:23:36,00:00:01,Still getting me the decimal point.,FALSE,FALSE,6,1.157407407407357,5.184000000000226,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1643,01:23:36,01:23:38,00:00:02,I was just looking for like a decimal.,FALSE,FALSE,8,2.314814814814714,3.4560000000001505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1644,01:23:38,01:23:39,00:00:01,"Yeah, how did you actually get that?",TRUE,FALSE,7,1.157407407407357,6.048000000000263,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.29
orange,1645,01:23:39,01:23:42,00:00:03,Where does that come from?,TRUE,FALSE,5,3.472222222222765,1.4399999999997748,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1646,01:23:42,01:23:45,00:00:03,"I know it came from here, but.",FALSE,FALSE,7,3.4722222222220713,2.0160000000000875,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1647,01:23:45,01:23:45,00:00:00,Yeah.,FALSE,FALSE,1,0,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1648,01:23:45,01:23:49,00:00:04,360 divided by 2 pi.,FALSE,FALSE,5,4.629629629629428,1.080000000000047,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1649,01:24:01,01:24:07,00:00:06,"So it's just by definition that we call these radians,",FALSE,FALSE,10,6.944444444444143,1.4400000000000626,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1650,01:24:07,01:24:10,00:00:03,and the radian is the angle made when one radius fits here.,FALSE,FALSE,12,3.472222222222765,3.45599999999946,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1651,01:24:10,01:24:13,00:00:03,"You know, they could have made things from diameters",FALSE,FALSE,9,3.4722222222220713,2.5920000000001124,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1652,01:24:13,01:24:15,00:00:02,that could have put a diameter around instead.,FALSE,FALSE,8,2.314814814814714,3.4560000000001505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1653,01:24:15,01:24:17,00:00:02,How many times did the diameter fit around the circle?,TRUE,FALSE,10,2.314814814814714,4.320000000000188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1654,01:24:17,01:24:18,00:00:01,4 or 5.,FALSE,FALSE,3,1.157407407407357,2.592000000000113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1655,01:24:18,01:24:21,00:00:03,"1, 5, yeah.",FALSE,FALSE,3,3.4722222222220713,0.8640000000000375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1656,01:24:21,01:24:23,00:00:02,"Whoever decided to make angles decided to use the radius,",FALSE,FALSE,10,2.314814814815408,4.319999999998893,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1657,01:24:23,01:24:24,00:00:01,so it's fine.,FALSE,FALSE,3,1.157407407407357,2.592000000000113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1658,01:24:24,01:24:25,00:00:01,So we call it radians.,FALSE,FALSE,5,1.157407407407357,4.320000000000188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1659,01:24:28,01:24:31,00:00:03,The important thing here is we need to get to problem 4,FALSE,FALSE,12,3.4722222222220713,3.45600000000015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1660,01:24:31,01:24:36,00:00:05,"and figure out a way to convert from degrees to radians,",FALSE,FALSE,11,5.787037037036785,1.9008000000000829,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1661,01:24:36,01:24:37,00:00:01,and then back from radians to degrees.,FALSE,FALSE,7,1.157407407408051,6.047999999996637,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1662,01:24:37,01:24:39,00:00:02,You're going to have to know how to do that.,FALSE,FALSE,10,2.314814814814714,4.320000000000188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1663,01:24:39,01:24:41,00:00:02,By doing this.,FALSE,FALSE,3,2.314814814814714,1.2960000000000564,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1664,01:24:41,01:24:43,00:00:02,Why don't you all just think about that?,TRUE,FALSE,8,2.314814814814714,3.4560000000001505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1665,01:24:43,01:24:46,00:00:03,60 seconds to talk to your group.,FALSE,FALSE,7,3.4722222222220713,2.0160000000000875,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1666,01:24:46,01:24:49,00:00:03,"Some of you already figured it out, so you may still need to.",FALSE,FALSE,13,3.4722222222220713,3.7440000000001628,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1667,01:24:49,01:24:49,00:00:00,Talk about it now.,FALSE,FALSE,4,0,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1668,01:24:49,01:24:52,00:00:03,Degrees to radians would just change it,FALSE,FALSE,7,3.472222222222765,2.0159999999996847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1669,01:24:52,01:24:53,00:00:01,to radians on your calculator.,FALSE,FALSE,5,1.157407407407357,4.320000000000188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1670,01:24:53,01:24:57,00:00:04,"No, wouldn't you just multiply it",FALSE,FALSE,6,4.629629629629428,1.2960000000000564,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1671,01:24:57,01:25:00,00:00:03,by the sum of 100 over 360?,TRUE,FALSE,7,3.4722222222220713,2.0160000000000875,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1672,01:25:00,01:25:03,00:00:03,I have no idea.,FALSE,FALSE,4,3.4722222222220713,1.15200000000005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1673,01:25:03,01:25:06,00:00:03,Let's find out.,FALSE,FALSE,3,3.472222222222765,0.863999999999865,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1674,01:25:06,01:25:08,00:00:02,"If you want to try one, maybe try with 30 degrees.",FALSE,FALSE,11,2.314814814814714,4.752000000000207,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1675,01:25:08,01:25:12,00:00:04,Pretend like you were trying to convert 30 degrees to radians.,FALSE,FALSE,11,4.629629629629428,2.3760000000001034,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1676,01:25:12,01:25:13,00:00:01,"Hey, check it out.",FALSE,FALSE,4,1.157407407407357,3.4560000000001505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1677,01:25:13,01:25:18,00:00:05,I just converted a full circle in degrees to radians.,FALSE,FALSE,10,5.787037037037479,1.727999999999868,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1678,01:25:18,01:25:20,00:00:02,Let's try converting it back.,FALSE,FALSE,5,2.314814814814714,2.160000000000094,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1679,01:25:26,01:25:29,00:00:03,Does this make sense to you?,TRUE,FALSE,6,3.4722222222220713,1.728000000000075,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1680,01:25:29,01:25:30,00:00:01,I can't see it.,FALSE,FALSE,4,1.157407407407357,3.4560000000001505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1681,01:25:30,01:25:32,00:00:02,How many radians are there in a circle?,TRUE,FALSE,8,2.314814814815408,3.455999999999114,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1682,01:25:39,01:25:44,00:00:05,What I actually meant was 2 pi.,FALSE,FALSE,7,5.787037037036785,1.2096000000000526,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.29
orange,1683,01:25:44,01:25:46,00:00:02,Yeah.,FALSE,FALSE,1,2.314814814815408,0.43199999999988925,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1684,01:25:46,01:25:49,00:00:03,There should be a theta button here.,FALSE,FALSE,7,3.4722222222220713,2.0160000000000875,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1685,01:25:49,01:25:52,00:00:03,"There is, it just doesn't let you use it for some reason.",FALSE,FALSE,12,3.4722222222220713,3.45600000000015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
orange,1686,01:25:52,01:25:53,00:00:01,"Wait, what really?",TRUE,FALSE,3,1.157407407407357,2.592000000000113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.33
orange,1687,01:25:53,01:25:54,00:00:01,It's the same button as x.,FALSE,FALSE,6,1.157407407407357,5.184000000000226,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
